Region	Month of Period End	Median Sale Price	Median Sale Price MoM 	Median Sale Price YoY 	Homes Sold	Homes Sold MoM 	Homes Sold YoY 	New Listings	New Listings MoM 	New Listings YoY 	Inventory	Inventory MoM 	 Inventory YoY 	Days on Market	Days on Market MoM	Days on Market YoY	Average Sale To List	Average Sale To List MoM 	Average Sale To List YoY 
Mississippi	June 2014	$143K	2.7%	4.1%	1,411	3.7%	17.1%	1,569	-8.4%	-0.4%	7,501	-1.6%	0.5%	106	-24	-3	95.9%	0.0%	0.6%
Mississippi	July 2014	$149K	4.9%	10.1%	1,559	8.8%	22.8%	1,724	8.0%	0.8%	7,522	-1.5%	-2.1%	105	-2	-1	95.1%	-0.7%	-0.6%
Mississippi	August 2014	$144K	-3.8%	4.1%	1,476	-4.3%	5.1%	1,491	-13.0%	-2.4%	7,262	-2.9%	-4.9%	110	6	11	96.0%	0.9%	0.3%
Mississippi	September 2014	$145K	0.5%	15.4%	1,305	-11.6%	15.6%	1,405	-5.6%	5.3%	7,110	-1.9%	-5.6%	113	3	12	96.2%	0.3%	0.6%
Mississippi	October 2014	$140K	-2.9%	12.4%	1,215	-6.5%	7.6%	1,510	7.3%	13.7%	7,250	1.3%	-3.3%	118	5	11	95.2%	-0.8%	0.0%
Mississippi	November 2014	$139K	-1.0%	8.9%	944	-21.1%	-4.4%	1,126	-24.7%	6.6%	7,190	0.5%	-2.3%	116	-2	9	94.6%	-0.6%	-0.5%
Mississippi	December 2014	$140K	1.8%	9.0%	1,174	22.0%	8.7%	889	-21.7%	7.0%	6,955	-4.2%	-2.2%	131	16	18	95.2%	0.6%	0.5%
Mississippi	January 2015	$131K	-6.9%	9.4%	829	-29.7%	8.7%	1,422	60.9%	9.2%	7,244	4.3%	-0.4%	148	17	9	94.7%	-0.6%	0.0%
Mississippi	February 2015	$143K	7.9%	15.3%	997	21.0%	7.1%	1,408	-0.6%	11.6%	8,566	18.7%	17.1%	145	-2	12	95.7%	1.0%	1.4%
Mississippi	March 2015	$142K	-0.2%	11.0%	1,366	36.5%	25.4%	1,503	6.3%	-2.0%	8,554	-0.5%	15.5%	146	2	16	96.3%	0.5%	1.3%
Mississippi	April 2015	$146K	2.4%	7.3%	1,295	-3.6%	7.6%	1,664	12.4%	1.0%	8,636	1.7%	15.0%	151	4	24	95.0%	-1.3%	-0.4%
Mississippi	May 2015	$155K	7.6%	12.0%	1,551	17.1%	13.4%	1,702	0.1%	-1.6%	8,766	-0.5%	13.0%	134	-19	3	96.2%	1.5%	0.3%
Mississippi	June 2015	$152K	-1.7%	7.1%	1,669	7.3%	15.7%	1,835	7.2%	14.7%	8,886	0.6%	15.4%	128	-7	20	96.1%	-0.2%	0.2%
Mississippi	July 2015	$154K	1.4%	3.7%	1,828	8.6%	16.2%	1,760	-4.7%	0.5%	8,739	-2.2%	14.2%	121	-7	14	95.9%	-0.2%	0.8%
Mississippi	August 2015	$147K	-4.3%	2.9%	1,569	-13.9%	4.1%	1,622	-8.1%	7.2%	8,562	-1.9%	15.7%	126	9	15	96.4%	0.5%	0.4%
Mississippi	September 2015	$147K	0.3%	1.9%	1,427	-9.0%	7.9%	1,566	-3.0%	9.8%	8,495	-0.3%	17.4%	125	0	11	95.8%	-0.5%	-0.4%
Mississippi	October 2015	$148K	0.1%	5.6%	1,327	-6.5%	7.8%	1,495	-4.1%	-2.5%	8,434	-0.5%	15.1%	124	-1	6	95.9%	0.1%	0.7%
Mississippi	November 2015	$143K	-2.8%	4.4%	1,067	-19.4%	10.2%	1,123	-24.9%	-2.7%	8,334	-1.3%	13.5%	153	29	39	95.9%	0.0%	1.3%
Mississippi	December 2015	$147K	2.7%	5.3%	1,291	20.3%	7.7%	1,043	-7.3%	15.5%	8,083	-3.5%	14.3%	143	-10	11	94.2%	-1.6%	-0.9%
Mississippi	January 2016	$137K	-7.5%	4.6%	906	-29.2%	8.2%	1,363	32.5%	-5.0%	8,254	2.9%	12.4%	140	1	-9	94.8%	0.6%	0.0%
Mississippi	February 2016	$145K	5.5%	2.0%	1,093	22.4%	8.9%	1,491	9.8%	4.8%	8,368	2.2%	-3.0%	154	15	9	95.4%	0.5%	-0.1%
Mississippi	March 2016	$146K	1.1%	3.0%	1,528	39.2%	11.4%	1,793	19.1%	18.3%	8,624	2.1%	-0.4%	141	-13	-6	96.2%	0.7%	-0.1%
Mississippi	April 2016	$149K	2.2%	3.2%	1,497	-2.2%	13.1%	1,714	-4.0%	1.1%	8,707	1.5%	-1.0%	140	-3	-11	96.0%	-0.4%	1.3%
Mississippi	May 2016	$157K	5.7%	1.0%	1,613	6.9%	3.9%	1,863	8.0%	9.5%	8,826	0.6%	0.1%	126	-14	-9	96.2%	0.2%	-0.2%
Mississippi	June 2016	$157K	0.6%	3.5%	1,807	11.1%	7.5%	1,856	-1.0%	0.5%	8,807	-1.0%	-1.4%	114	-12	-14	96.7%	0.6%	0.6%
Mississippi	July 2016	$157K	-0.3%	1.9%	1,718	-4.7%	-5.4%	1,591	-13.8%	-9.5%	8,439	-3.8%	-3.0%	105	-9	-16	96.7%	0.0%	0.8%
Mississippi	August 2016	$158K	0.3%	7.1%	1,774	3.1%	13.6%	1,751	9.5%	8.6%	8,298	-1.8%	-2.6%	122	17	-3	95.8%	-0.9%	-0.6%
Mississippi	September 2016	$153K	-3.2%	4.0%	1,549	-12.9%	7.9%	1,528	-13.2%	-2.4%	8,165	-1.9%	-4.1%	119	-3	-7	96.1%	0.3%	0.3%
Mississippi	October 2016	$154K	0.7%	4.5%	1,401	-9.3%	5.3%	1,494	-2.8%	-1.1%	8,130	-1.1%	-4.5%	117	-2	-7	96.0%	-0.1%	0.2%
Mississippi	November 2016	$151K	-1.5%	5.6%	1,316	-6.1%	23.0%	1,165	-22.7%	3.1%	7,850	-3.3%	-6.2%	121	4	-31	96.1%	0.0%	0.3%
Mississippi	December 2016	$154K	1.4%	4.3%	1,420	8.6%	10.1%	913	-21.0%	-11.4%	7,291	-6.1%	-9.6%	122	0	-20	96.2%	0.3%	2.0%
Mississippi	January 2017	$144K	-6.6%	4.9%	962	-32.1%	6.2%	1,487	63.8%	9.3%	7,639	4.8%	-7.5%	131	8	-9	95.7%	-0.5%	0.7%
Mississippi	February 2017	$152K	8.1%	5.1%	1,128	16.0%	2.8%	1,559	4.6%	3.4%	7,967	3.8%	-5.9%	144	13	-10	95.7%	0.0%	0.2%
Mississippi	March 2017	$158K	4.3%	8.7%	1,597	41.0%	3.8%	1,911	22.0%	6.0%	8,195	2.6%	-5.4%	128	-16	-14	94.8%	-0.9%	-1.3%
Mississippi	April 2017	$155K	-2.3%	4.3%	1,428	-9.7%	-5.0%	1,621	-13.7%	-5.9%	8,125	0.1%	-7.1%	113	-16	-27	96.4%	1.5%	0.4%
Mississippi	May 2017	$160K	4.1%	2.2%	1,863	28.5%	15.4%	1,900	15.3%	1.5%	8,178	-1.0%	-8.0%	106	-7	-20	95.7%	-0.5%	-0.4%
Mississippi	June 2017	$165K	2.9%	5.0%	1,887	1.8%	4.6%	1,828	-3.7%	-1.0%	7,918	-2.4%	-9.6%	102	-5	-11	96.5%	0.6%	-0.2%
Mississippi	July 2017	$166K	0.6%	6.0%	1,735	-7.8%	0.6%	1,801	-2.3%	12.6%	7,933	-0.6%	-6.3%	101	0	-4	96.9%	0.4%	0.2%
Mississippi	August 2017	$165K	-0.6%	4.7%	1,767	1.3%	-0.6%	1,765	-2.3%	0.2%	7,813	-1.6%	-6.3%	98	-3	-25	96.6%	-0.3%	0.7%
Mississippi	September 2017	$162K	-1.3%	6.2%	1,630	-8.2%	4.9%	1,536	-13.7%	-0.2%	7,682	-2.5%	-6.6%	112	14	-5	95.7%	-0.9%	-0.4%
Mississippi	October 2017	$159K	-1.8%	4.2%	1,540	-5.4%	8.8%	1,573	2.5%	4.2%	7,653	-0.5%	-6.3%	113	2	-4	96.2%	0.4%	0.2%
Mississippi	November 2017	$153K	-4.2%	1.4%	1,388	-9.2%	5.8%	1,365	-12.9%	16.8%	7,514	-0.8%	-4.1%	116	3	-6	96.1%	-0.1%	0.0%
Mississippi	December 2017	$159K	3.6%	3.6%	1,518	8.5%	5.6%	1,038	-24.6%	11.5%	7,113	-6.2%	-4.0%	111	-5	-11	96.5%	0.3%	0.2%
Mississippi	January 2018	$156K	-1.8%	10.1%	1,017	-32.4%	4.6%	1,456	40.4%	-2.3%	7,331	4.0%	-4.3%	112	2	-19	95.1%	-1.3%	-0.6%
Mississippi	February 2018	$162K	3.7%	6.5%	1,111	8.8%	-1.9%	1,557	6.6%	-0.5%	7,599	3.6%	-4.8%	119	7	-26	97.0%	1.9%	1.4%
Mississippi	March 2018	$161K	-0.7%	1.6%	1,586	42.1%	-1.1%	1,882	20.7%	-1.4%	7,830	2.4%	-4.9%	114	-6	-17	96.5%	-0.5%	1.7%
Mississippi	April 2018	$165K	2.5%	7.3%	1,674	5.9%	14.9%	1,899	0.7%	14.8%	8,021	2.2%	-3.0%	111	1	-1	96.7%	0.2%	0.5%
Mississippi	May 2018	$168K	1.7%	5.4%	1,924	15.4%	2.8%	2,065	8.5%	8.2%	8,113	1.2%	-1.0%	104	-7	-3	97.2%	0.5%	1.4%
Mississippi	June 2018	$171K	2.2%	4.1%	2,014	3.8%	5.3%	2,005	-3.5%	7.7%	8,124	-0.9%	0.8%	97	-5	-5	95.2%	-1.9%	-1.3%
Mississippi	July 2018	$172K	0.2%	3.9%	1,954	-2.6%	11.8%	1,843	-7.5%	1.8%	7,883	-2.1%	-1.0%	96	-1	-5	96.7%	1.5%	-0.1%
Mississippi	August 2018	$175K	1.8%	6.6%	1,888	-3.6%	6.3%	1,838	-0.8%	3.5%	7,799	-1.6%	-1.0%	96	0	-2	96.5%	-0.3%	-0.1%
Mississippi	September 2018	$172K	-2.2%	5.6%	1,502	-20.0%	-7.3%	1,482	-19.2%	-3.0%	7,694	-1.2%	0.4%	96	-2	-16	96.5%	0.0%	0.8%
Mississippi	October 2018	$160K	-6.6%	0.4%	1,556	4.1%	1.5%	1,571	6.2%	0.4%	7,601	-0.8%	0.3%	100	5	-13	96.6%	0.0%	0.4%
Mississippi	November 2018	$166K	3.3%	8.1%	1,419	-9.0%	1.9%	1,228	-22.4%	-9.4%	7,350	-3.5%	-2.3%	113	12	-2	96.2%	-0.3%	0.1%
Mississippi	December 2018	$167K	1.1%	5.5%	1,388	-3.0%	-8.3%	999	-19.1%	-4.2%	6,940	-5.8%	-2.3%	108	-6	-2	96.3%	0.0%	-0.2%
Mississippi	January 2019	$164K	-2.0%	5.2%	998	-27.6%	-2.5%	1,558	57.1%	6.6%	7,348	6.2%	0.0%	128	20	17	95.9%	-0.4%	0.8%
Mississippi	February 2019	$160K	-2.7%	-0.9%	1,231	23.6%	10.3%	1,594	2.0%	2.4%	7,653	3.8%	0.4%	121	-6	2	96.5%	0.9%	-0.5%
Mississippi	March 2019	$171K	7.7%	6.6%	1,598	28.7%	0.3%	1,842	14.7%	-2.7%	7,813	1.2%	-1.0%	112	-8	-2	95.0%	-1.5%	-1.5%
Mississippi	April 2019	$171K	0.1%	4.1%	1,756	9.9%	4.2%	1,944	5.5%	1.5%	7,941	1.6%	-1.8%	103	-9	-9	96.8%	1.7%	0.0%
Mississippi	May 2019	$177K	3.2%	5.3%	2,009	14.3%	3.7%	2,112	9.0%	1.8%	7,952	0.2%	-2.7%	99	-6	-5	97.1%	0.3%	-0.1%
Mississippi	June 2019	$180K	1.7%	4.9%	1,854	-7.4%	-7.5%	1,940	-7.8%	-3.0%	7,953	0.3%	-1.5%	90	-9	-3	96.9%	-0.1%	1.6%
Mississippi	July 2019	$179K	0.1%	4.4%	1,953	4.9%	-0.7%	1,908	-2.0%	2.5%	7,869	-1.5%	-0.9%	89	-1	-6	96.3%	-0.5%	-0.5%
Mississippi	August 2019	$176K	-1.8%	0.2%	1,901	-3.0%	0.6%	1,770	-7.3%	-4.0%	7,632	-3.1%	-2.4%	86	-3	-13	96.6%	0.3%	0.1%
Mississippi	September 2019	$175K	-0.9%	1.9%	1,615	-14.6%	7.2%	1,695	-3.9%	14.2%	7,599	-0.2%	-1.5%	94	9	-2	96.5%	-0.2%	0.0%
Mississippi	October 2019	$171K	-1.3%	6.9%	1,759	9.5%	12.5%	1,655	-2.5%	4.5%	7,371	-2.5%	-3.2%	93	-3	-13	96.5%	0.0%	0.0%
Mississippi	November 2019	$175K	2.2%	6.0%	1,368	-22.7%	-4.5%	1,308	-21.6%	6.0%	7,280	-2.0%	-1.6%	96	3	-20	96.2%	-0.2%	-0.1%
Mississippi	December 2019	$176K	1.2%	5.7%	1,514	10.3%	8.5%	1,142	-12.6%	13.3%	6,868	-5.6%	-1.6%	99	-1	-8	96.6%	0.7%	0.3%
Mississippi	January 2020	$167K	-5.5%	2.3%	1,154	-23.1%	14.8%	1,575	39.9%	1.0%	7,106	4.3%	-3.4%	111	10	-17	96.6%	0.2%	0.9%
Mississippi	February 2020	$181K	7.6%	13.5%	1,315	13.8%	6.5%	1,615	2.3%	1.1%	7,326	2.5%	-4.5%	116	4	-5	96.5%	-0.1%	0.0%
Mississippi	March 2020	$183K	1.6%	7.1%	1,669	26.5%	4.8%	1,863	15.2%	0.8%	7,427	1.0%	-5.0%	109	-9	-3	96.9%	0.4%	1.9%
Mississippi	April 2020	$186K	1.5%	8.9%	1,483	-11.4%	-15.6%	1,530	-18.1%	-21.3%	7,386	-0.8%	-7.0%	99	-9	-6	96.5%	-0.4%	-0.2%
Mississippi	May 2020	$189K	1.4%	6.9%	1,600	8.3%	-19.9%	1,854	21.4%	-11.8%	7,456	1.6%	-5.7%	95	-1	-3	97.1%	0.7%	0.0%
Mississippi	June 2020	$196K	4.0%	9.3%	2,107	31.4%	13.6%	1,912	3.1%	-1.4%	7,289	-2.5%	-8.4%	100	5	10	96.7%	-0.4%	-0.2%
Mississippi	July 2020	$198K	1.1%	10.7%	2,316	9.9%	18.3%	2,060	7.1%	8.8%	7,086	-3.2%	-9.4%	97	-3	8	96.8%	0.2%	0.6%
Mississippi	August 2020	$196K	-1.4%	11.1%	2,084	-9.9%	10.0%	1,812	-12.1%	2.7%	6,827	-3.8%	-10.2%	87	-10	0	97.1%	0.3%	0.5%
Mississippi	September 2020	$198K	1.5%	13.9%	2,027	-2.9%	25.0%	1,845	1.8%	8.3%	6,644	-2.8%	-13.0%	85	-2	-12	97.0%	0.0%	0.6%
Mississippi	October 2020	$201K	1.5%	17.4%	2,047	0.9%	15.9%	1,789	-2.8%	7.0%	6,376	-3.9%	-14.2%	88	4	-5	97.4%	0.5%	0.9%
Mississippi	November 2020	$205K	2.0%	17.2%	1,737	-15.3%	26.7%	1,484	-17.2%	13.2%	6,193	-3.2%	-15.2%	87	0	-10	97.7%	0.3%	1.6%
Mississippi	December 2020	$208K	1.4%	17.6%	1,930	11.2%	27.9%	1,210	-18.2%	6.3%	5,536	-10.5%	-19.5%	82	-4	-18	97.4%	-0.3%	1.0%
Mississippi	January 2021	$193K	-6.9%	16.2%	1,395	-27.8%	19.4%	1,601	33.0%	1.5%	5,710	3.3%	-20.2%	94	12	-16	97.5%	0.1%	0.8%
Mississippi	February 2021	$199K	3.2%	10.3%	1,408	1.1%	7.3%	1,363	-14.2%	-15.4%	5,602	-1.5%	-23.6%	90	-2	-26	97.3%	0.0%	0.8%
Mississippi	March 2021	$209K	5.3%	14.1%	1,978	40.0%	18.4%	2,046	50.0%	9.9%	5,706	1.6%	-23.1%	86	-4	-23	97.6%	0.3%	0.6%
Mississippi	April 2021	$210K	0.7%	13.1%	2,026	2.3%	37.2%	2,032	-0.9%	33.3%	5,804	1.3%	-21.2%	75	-11	-24	98.0%	0.5%	1.4%
Mississippi	May 2021	$214K	1.5%	13.4%	2,105	4.4%	31.2%	2,132	5.1%	15.3%	5,824	0.5%	-22.0%	68	-6	-28	97.9%	-0.2%	0.7%
Mississippi	June 2021	$217K	1.9%	10.8%	2,296	8.0%	8.5%	2,202	2.6%	14.3%	5,851	-0.4%	-20.5%	70	1	-31	98.8%	1.0%	2.2%
Mississippi	July 2021	$216K	-0.8%	8.6%	2,146	-5.6%	-7.1%	2,242	2.6%	9.0%	5,877	1.4%	-16.9%	62	-1	-33	99.7%	0.9%	2.9%
Mississippi	August 2021	$219K	2.1%	12.4%	2,126	-1.6%	1.6%	2,159	-4.4%	18.2%	5,983	0.9%	-13.0%	62	0	-25	98.1%	-1.4%	1.1%
Mississippi	September 2021	$217K	-1.3%	9.2%	2,012	-4.7%	-0.5%	1,800	-16.4%	-2.6%	5,561	-6.7%	-16.5%	61	0	-23	98.3%	0.1%	1.3%
Mississippi	October 2021	$221K	1.5%	9.9%	1,926	-4.1%	-6.0%	1,951	8.5%	8.8%	3,464	-37.8%	-45.9%	62	1	-26	97.2%	-1.0%	-0.3%
Mississippi	November 2021	$222K	0.5%	8.3%	1,783	-7.8%	2.5%	1,874	-4.1%	26.1%	3,510	0.9%	-43.5%	40	-22	-47	97.9%	0.7%	0.2%
Mississippi	December 2021	$218K	-1.6%	5.0%	2,120	18.6%	9.5%	1,478	-21.1%	21.6%	3,197	-8.7%	-42.5%	30	-10	-52	98.8%	0.8%	1.4%
Mississippi	January 2022	$226K	3.8%	17.7%	1,499	-29.2%	6.9%	1,874	26.8%	17.1%	3,195	0.4%	-44.1%	35	4	-58	97.6%	-1.3%	0.2%
Mississippi	February 2022	$234K	2.6%	17.7%	1,635	10.5%	15.7%	1,957	5.3%	43.6%	3,183	1.3%	-43.3%	33	-2	-57	96.8%	-0.8%	-0.5%
Mississippi	March 2022	$231K	-0.9%	10.6%	2,067	26.0%	4.7%	2,522	28.5%	23.1%	3,421	6.3%	-40.1%	26	-8	-61	98.0%	1.2%	0.4%
Mississippi	April 2022	$241K	4.0%	14.7%	1,994	-3.3%	-1.1%	2,656	5.2%	30.4%	3,735	9.3%	-35.6%	23	-3	-51	99.0%	1.0%	1.0%
Mississippi	May 2022	$244K	1.2%	14.6%	2,296	14.4%	8.0%	2,619	-2.1%	22.0%	4,110	8.4%	-29.9%	22	-1	-47	98.1%	-0.9%	0.2%
Mississippi	June 2022	$250K	2.5%	15.3%	2,286	-0.6%	-0.1%	2,726	4.1%	24.1%	4,577	11.7%	-21.5%	22	0	-48	98.2%	0.0%	-0.6%
Mississippi	July 2022	$251K	0.3%	16.6%	2,018	-11.8%	-6.5%	2,440	-10.5%	8.3%	4,922	7.4%	-16.8%	22	0	-40	98.1%	-0.1%	-1.5%
Mississippi	August 2022	$239K	-4.6%	9.0%	2,056	1.8%	-2.9%	2,402	-1.5%	11.5%	5,074	2.9%	-14.9%	28	7	-34	97.9%	-0.2%	-0.3%
Mississippi	September 2022	$245K	2.4%	13.1%	2,016	-1.5%	0.3%	2,043	-14.6%	13.7%	5,059	0.2%	-9.0%	33	5	-28	96.6%	-1.4%	-1.7%
Mississippi	October 2022	$239K	-2.4%	8.3%	1,672	-17.6%	-13.5%	1,949	-5.0%	-0.4%	5,151	1.1%	47.7%	34	1	-28	96.9%	0.4%	-0.3%
Mississippi	November 2022	$233K	-2.1%	5.5%	1,453	-13.4%	-19.0%	1,594	-18.3%	-15.2%	5,155	-0.1%	46.3%	34	1	-6	96.7%	-0.1%	-1.2%
Mississippi	December 2022	$239K	2.0%	9.5%	1,487	2.8%	-29.7%	1,198	-24.4%	-18.9%	4,754	-7.1%	48.6%	41	8	11	96.7%	0.0%	-2.1%
Mississippi	January 2023	$228K	-5.0%	0.4%	1,098	-25.5%	-26.5%	1,673	40.4%	-10.7%	4,671	-0.9%	46.6%	44	5	9	95.3%	-1.4%	-2.2%
Mississippi	February 2023	$246K	8.6%	5.0%	1,278	16.3%	-21.8%	1,714	2.3%	-12.1%	4,731	1.5%	47.5%	48	4	15	96.4%	1.1%	-0.4%
Mississippi	March 2023	$245K	-0.5%	6.1%	1,716	34.0%	-16.9%	2,403	39.5%	-5.0%	4,895	2.8%	42.7%	44	-4	18	97.3%	0.9%	-0.7%
Mississippi	April 2023	$245K	0.2%	1.5%	1,633	-5.8%	-18.7%	2,079	-14.1%	-22.3%	4,864	-2.1%	28.1%	35	-10	12	97.5%	0.3%	-1.5%
Mississippi	May 2023	$259K	5.9%	6.1%	1,990	21.9%	-13.5%	2,402	15.8%	-8.4%	5,072	4.4%	23.3%	32	-2	10	97.0%	-0.6%	-1.1%
Mississippi	June 2023	$259K	-0.2%	3.6%	2,021	2.1%	-11.5%	2,418	1.3%	-11.1%	5,161	2.8%	13.1%	29	-3	7	96.7%	-0.4%	-1.5%
Mississippi	July 2023	$248K	-4.2%	-1.0%	1,797	-11.1%	-11.2%	2,246	-7.6%	-8.2%	5,293	2.0%	7.6%	30	1	8	96.3%	-0.4%	-1.8%
Mississippi	August 2023	$250K	0.8%	4.7%	1,957	8.8%	-4.8%	2,519	12.0%	4.6%	5,608	5.4%	10.1%	33	3	5	95.7%	-0.5%	-2.1%
Mississippi	September 2023	$253K	1.3%	3.6%	1,678	-14.0%	-17.3%	2,262	-10.3%	10.2%	5,920	5.7%	16.4%	37	4	4	96.9%	1.2%	0.4%
Mississippi	October 2023	$245K	-3.1%	2.9%	1,545	-8.0%	-7.5%	2,181	-3.5%	12.1%	6,175	4.6%	20.2%	37	0	3	96.6%	-0.3%	-0.3%
Mississippi	November 2023	$229K	-6.9%	-2.3%	1,431	-7.1%	-0.8%	1,810	-17.0%	14.6%	6,228	1.3%	22.1%	39	2	5	95.9%	-0.8%	-0.8%
Mississippi	December 2023	$229K	0.1%	-4.2%	1,461	2.3%	-1.1%	1,407	-22.0%	17.9%	5,886	-5.1%	24.6%	48	10	8	97.0%	1.1%	0.2%
Mississippi	January 2024	$227K	-1.1%	0.0%	1,174	-19.4%	6.4%	1,844	30.7%	9.6%	5,652	-3.7%	20.2%	52	4	8	96.7%	-0.3%	1.4%
Mississippi	February 2024	$245K	8.0%	-0.2%	1,441	21.9%	11.6%	2,242	21.0%	27.9%	5,827	1.7%	21.0%	55	3	7	96.8%	0.1%	0.4%
Mississippi	March 2024	$244K	-0.6%	-0.2%	1,653	15.0%	-4.5%	2,476	10.5%	2.7%	5,930	1.8%	20.1%	52	-2	7	96.9%	0.0%	-0.4%
Mississippi	April 2024	$239K	-1.7%	-2.3%	1,879	13.7%	15.6%	2,600	4.6%	25.6%	6,112	2.7%	26.6%	39	-13	5	96.6%	-0.2%	-1.0%
Mississippi	May 2024	$261K	8.8%	0.5%	2,039	8.7%	2.9%	2,518	-3.0%	5.5%	6,346	3.9%	26.0%	41	2	9	96.4%	-0.2%	-0.6%
Mississippi	June 2024	$264K	1.1%	1.7%	1,795	-12.1%	-11.4%	2,365	-6.2%	-2.8%	6,281	-1.2%	20.8%	37	-4	8	97.4%	0.9%	0.8%
Missouri	January 2012	$95K	-12.0%	5.8%	1,006	-22.0%	11.2%	1,904	43.7%	6.4%	1,296	2.0%	-8.4%	119	-9	1	92.5%	-1.7%	-0.2%
Missouri	February 2012	$101K	6.8%	9.4%	1,209	20.8%	32.0%	2,097	10.3%	19.0%	1,348	3.3%	-7.4%	129	9	-1	95.1%	3.4%	1.7%
Missouri	March 2012	$104K	3.1%	3.3%	1,524	25.6%	12.7%	2,745	30.5%	-2.1%	1,509	8.4%	-2.2%	129	0	-10	94.4%	-1.0%	1.6%
Missouri	April 2012	$114K	10.2%	12.8%	1,609	2.2%	11.0%	2,794	0.9%	0.0%	1,660	2.5%	4.0%	119	-8	-6	93.4%	-0.4%	0.0%
Missouri	May 2012	$123K	6.8%	9.7%	1,868	18.4%	23.6%	2,537	-8.7%	2.9%	1,700	4.9%	4.9%	102	-17	-6	90.7%	-2.8%	-4.8%
Missouri	June 2012	$121K	-1.5%	0.3%	1,768	-4.2%	8.5%	2,566	1.3%	2.9%	1,753	3.9%	8.7%	103	-1	-12	97.0%	6.6%	2.6%
Missouri	July 2012	$122K	0.7%	11.7%	1,794	-1.5%	22.2%	2,373	-8.1%	6.2%	1,858	1.3%	12.7%	102	1	-10	94.4%	-2.2%	0.3%
Missouri	August 2012	$121K	-1.2%	11.9%	1,915	8.2%	17.9%	2,342	0.4%	7.8%	1,693	-2.7%	8.1%	110	8	-8	95.5%	1.1%	1.8%
Missouri	September 2012	$124K	2.3%	24.7%	1,458	-22.2%	2.0%	2,091	-10.8%	8.2%	1,723	1.1%	13.4%	112	4	-15	94.8%	-1.0%	3.0%
Missouri	October 2012	$115K	-7.4%	5.3%	1,695	16.5%	27.4%	2,200	5.7%	17.3%	1,727	3.8%	21.5%	112	0	-13	94.4%	-0.5%	3.0%
Missouri	November 2012	$111K	-2.6%	5.0%	1,476	-14.7%	22.6%	1,730	-22.9%	6.9%	1,805	-6.3%	17.6%	115	4	-14	92.2%	-0.3%	-0.9%
Missouri	December 2012	$114K	2.0%	5.3%	1,430	-2.8%	10.3%	1,293	-24.7%	-3.2%	1,599	-5.6%	20.0%	107	-6	-22	94.1%	2.2%	0.5%
Missouri	January 2013	$96K	-13.4%	1.3%	1,490	-16.4%	18.8%	2,483	65.1%	11.6%	3,222	6.0%	21.1%	115	6	-6	93.5%	-0.3%	1.1%
Missouri	February 2013	$99K	3.7%	-0.3%	1,517	1.5%	-0.7%	2,231	-10.8%	-7.5%	3,337	3.2%	20.6%	121	7	-7	91.9%	-1.7%	-1.8%
Missouri	March 2013	$108K	8.8%	5.5%	2,111	38.0%	11.5%	2,840	25.1%	-9.6%	3,722	2.8%	18.7%	118	-3	-8	93.1%	1.3%	0.0%
Missouri	April 2013	$110K	2.0%	-2.3%	2,229	5.8%	12.7%	3,359	19.8%	5.4%	3,737	4.4%	17.3%	111	-7	-7	92.9%	-0.3%	-0.6%
Missouri	May 2013	$130K	17.6%	7.9%	2,554	15.0%	9.7%	3,457	2.0%	19.3%	4,008	3.5%	21.6%	99	-12	-7	95.0%	2.2%	2.3%
Missouri	June 2013	$137K	5.4%	14.7%	2,433	-4.7%	8.8%	3,377	-2.4%	16.4%	4,130	2.1%	22.9%	98	-1	-6	93.4%	-1.7%	-1.8%
Missouri	July 2013	$134K	-2.0%	12.6%	2,626	7.7%	21.3%	3,199	-4.0%	18.1%	3,951	1.1%	17.3%	97	-1	-9	94.1%	0.8%	0.4%
Missouri	August 2013	$127K	-5.5%	6.2%	2,614	-0.2%	11.9%	3,077	-4.0%	11.5%	3,937	-1.0%	17.1%	94	-2	-16	94.0%	-0.2%	-0.7%
Missouri	September 2013	$124K	-2.2%	3.3%	2,227	-14.8%	21.0%	2,754	-9.9%	13.6%	3,901	2.0%	16.8%	95	0	-16	94.3%	0.5%	-0.1%
Missouri	October 2013	$119K	-4.4%	5.0%	2,090	-6.9%	-2.2%	2,924	1.1%	11.5%	4,793	5.7%	33.2%	101	6	-7	93.2%	-1.2%	-0.1%
Missouri	November 2013	$120K	1.0%	9.9%	1,842	-11.3%	0.2%	1,986	-27.4%	-0.9%	3,955	-3.3%	17.7%	105	5	-7	93.2%	0.0%	0.3%
Missouri	December 2013	$119K	0.2%	8.3%	1,845	1.0%	2.6%	1,663	-21.3%	9.2%	4,576	-2.0%	43.5%	111	6	2	93.6%	0.4%	-0.3%
Missouri	January 2014	$117K	-1.7%	22.5%	1,474	-20.1%	-2.0%	2,658	60.6%	5.3%	4,867	8.6%	44.9%	114	5	-1	92.8%	-0.7%	-0.7%
Missouri	February 2014	$120K	-3.8%	8.9%	3,200	7.3%	-1.4%	4,730	0.6%	5.9%	13,065	8.1%	13.7%	108	4	-1	94.9%	0.3%	0.1%
Missouri	March 2014	$130K	8.5%	9.8%	4,242	34.3%	-3.3%	6,577	43.3%	23.7%	13,855	10.8%	17.0%	109	-1	6	95.7%	0.8%	0.2%
Missouri	April 2014	$136K	5.0%	6.7%	4,860	12.8%	3.5%	7,379	8.5%	17.6%	16,031	9.8%	27.0%	90	-19	-7	96.1%	0.4%	0.3%
